광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
강원특별자치도,춘천시,8,23.5
강원특별자치도,원주시,2,5.9
강원특별자치도,강릉시,6,17.6
강원특별자치도,속초시,1,2.9
강원특별자치도,홍천군,3,8.8
강원특별자치도,영월군,1,2.9
강원특별자치도,평창군,10,29.4
강원특별자치도,철원군,2,5.9
강원특별자치도,인제군,1,2.9
경기도,수원시 장안구,9,0.2
경기도,수원시 권선구,25,0.6
경기도,수원시 팔달구,6,0.2
경기도,수원시 영통구,16,0.4
경기도,성남시 수정구,16,0.4
경기도,성남시 중원구,9,0.2
경기도,성남시 분당구,49,1.3
경기도,의정부시,78,2.0
경기도,안양시 만안구,15,0.4
경기도,안양시 동안구,24,0.6
경기도,부천시,192,5.0
경기도,광명시,37,1.0
경기도,평택시,17,0.4
경기도,동두천시,12,0.3
경기도,안산시 상록구,13,0.3
경기도,안산시 단원구,14,0.4
경기도,고양시 덕양구,744,19.3
경기도,고양시 일산동구,777,20.1
경기도,고양시 일산서구,799,20.7
경기도,과천시,3,0.1
경기도,구리시,22,0.6
경기도,남양주시,89,2.3
경기도,오산시,24,0.6
경기도,시흥시,55,1.4
경기도,군포시,18,0.5
경기도,의왕시,26,0.7
경기도,하남시,25,0.6
경기도,용인시 처인구,13,0.3
경기도,용인시 기흥구,16,0.4
경기도,용인시 수지구,16,0.4
경기도,이천시,15,0.4
경기도,안성시,10,0.3
경기도,김포시,321,8.3
경기도,화성시,49,1.3
경기도,광주시,27,0.7
경기도,양주시,162,4.2
경기도,포천시,26,0.7
경기도,여주시,14,0.4
경기도,연천군,68,1.8
경기도,가평군,4,0.1
경기도,양평군,6,0.2
경상남도,창원시 의창구,1,11.1
경상남도,창원시 성산구,1,11.1
경상남도,창원시 마산회원구,2,22.2
경상남도,진주시,3,33.3
경상남도,양산시,1,11.1
경상남도,함양군,1,11.1
경상북도,안동시,1,7.1
경상북도,구미시,8,57.1
경상북도,영천시,1,7.1
경상북도,문경시,3,21.4
경상북도,칠곡군,1,7.1
광주광역시,동구,1,33.3
광주광역시,광산구,2,66.7
대구광역시,북구,1,9.1
대구광역시,수성구,3,27.3
대구광역시,달서구,4,36.4
대구광역시,달성군,2,18.2
대구광역시,군위군,1,9.1
대전광역시,서구,1,12.5
대전광역시,유성구,6,75.0
대전광역시,대덕구,1,12.5
부산광역시,동래구,1,25.0
부산광역시,북구,1,25.0
부산광역시,금정구,1,25.0
부산광역시,연제구,1,25.0
서울특별시,종로구,43,2.5
서울특별시,중구,36,2.1
서울특별시,용산구,72,4.1
서울특별시,성동구,24,1.4
서울특별시,광진구,21,1.2
서울특별시,동대문구,28,1.6
서울특별시,중랑구,24,1.4
서울특별시,성북구,63,3.6
서울특별시,강북구,29,1.7
서울특별시,도봉구,28,1.6
서울특별시,노원구,62,3.6
서울특별시,은평구,174,10.0
서울특별시,서대문구,85,4.9
서울특별시,마포구,227,13.1
서울특별시,양천구,101,5.8
서울특별시,강서구,223,12.8
서울특별시,구로구,56,3.2
서울특별시,금천구,27,1.6
서울특별시,영등포구,120,6.9
서울특별시,동작구,48,2.8
서울특별시,관악구,32,1.8
서울특별시,서초구,66,3.8
서울특별시,강남구,76,4.4
서울특별시,송파구,37,2.1
서울특별시,강동구,37,2.1
울산광역시,북구,1,100.0
인천광역시,중구,38,7.5
인천광역시,미추홀구,43,8.5
인천광역시,연수구,52,10.3
인천광역시,남동구,51,10.1
인천광역시,부평구,77,15.2
인천광역시,계양구,78,15.4
인천광역시,서구,152,30.0
인천광역시,강화군,14,2.8
인천광역시,옹진군,1,0.2
전라남도,나주시,1,25.0
전라남도,광양시,1,25.0
전라남도,담양군,1,25.0
전라남도,보성군,1,25.0
전북특별자치도,전주시 완산구,1,10.0
전북특별자치도,전주시 덕진구,3,30.0
전북특별자치도,군산시,1,10.0
전북특별자치도,익산시,4,40.0
전북특별자치도,임실군,1,10.0
충청남도,천안시 동남구,8,17.4
충청남도,천안시 서북구,11,23.9
충청남도,공주시,5,10.9
충청남도,아산시,8,17.4
충청남도,서산시,3,6.5
충청남도,당진시,3,6.5
충청남도,금산군,2,4.3
충청남도,홍성군,3,6.5
충청남도,예산군,1,2.2
충청남도,태안군,2,4.3
충청북도,청주시 상당구,2,8.7
충청북도,청주시 흥덕구,2,8.7
충청북도,청주시 청원구,1,4.3
충청북도,충주시,8,34.8
충청북도,보은군,1,4.3
충청북도,영동군,1,4.3
충청북도,진천군,1,4.3
충청북도,괴산군,4,17.4
충청북도,음성군,2,8.7
충청북도,단양군,1,4.3
