광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
강원특별자치도,춘천시,6,20.7
강원특별자치도,원주시,6,20.7
강원특별자치도,강릉시,1,3.4
강원특별자치도,속초시,2,6.9
강원특별자치도,삼척시,1,3.4
강원특별자치도,홍천군,5,17.2
강원특별자치도,횡성군,1,3.4
강원특별자치도,철원군,2,6.9
강원특별자치도,화천군,1,3.4
강원특별자치도,인제군,4,13.8
경기도,수원시 장안구,8,0.1
경기도,수원시 권선구,33,0.6
경기도,수원시 팔달구,19,0.3
경기도,수원시 영통구,37,0.6
경기도,성남시 수정구,15,0.3
경기도,성남시 중원구,8,0.1
경기도,성남시 분당구,43,0.8
경기도,의정부시,125,2.2
경기도,안양시 만안구,14,0.2
경기도,안양시 동안구,40,0.7
경기도,부천시,263,4.6
경기도,광명시,40,0.7
경기도,평택시,43,0.8
경기도,동두천시,25,0.4
경기도,안산시 상록구,27,0.5
경기도,안산시 단원구,20,0.3
경기도,고양시 덕양구,1128,19.7
경기도,고양시 일산동구,1144,20.0
경기도,고양시 일산서구,1202,21.0
경기도,과천시,2,0.0
경기도,구리시,26,0.5
경기도,남양주시,106,1.9
경기도,오산시,7,0.1
경기도,시흥시,86,1.5
경기도,군포시,40,0.7
경기도,의왕시,28,0.5
경기도,하남시,38,0.7
경기도,용인시 처인구,22,0.4
경기도,용인시 기흥구,29,0.5
경기도,용인시 수지구,18,0.3
경기도,이천시,18,0.3
경기도,안성시,20,0.3
경기도,김포시,539,9.4
경기도,화성시,84,1.5
경기도,광주시,30,0.5
경기도,양주시,225,3.9
경기도,포천시,41,0.7
경기도,여주시,12,0.2
경기도,연천군,100,1.7
경기도,가평군,8,0.1
경기도,양평군,13,0.2
경상남도,김해시,1,10.0
경상남도,거제시,1,10.0
경상남도,양산시,2,20.0
경상남도,함안군,5,50.0
경상남도,하동군,1,10.0
경상북도,포항시 남구,1,4.0
경상북도,포항시 북구,1,4.0
경상북도,구미시,12,48.0
경상북도,영주시,3,12.0
경상북도,문경시,3,12.0
경상북도,칠곡군,5,20.0
광주광역시,남구,1,100.0
대구광역시,서구,1,10.0
대구광역시,북구,3,30.0
대구광역시,달서구,5,50.0
대구광역시,달성군,1,10.0
대전광역시,서구,2,33.3
대전광역시,유성구,3,50.0
대전광역시,대덕구,1,16.7
부산광역시,사상구,1,33.3
부산광역시,기장군,2,66.7
서울특별시,종로구,41,1.8
서울특별시,중구,25,1.1
서울특별시,용산구,68,2.9
서울특별시,성동구,50,2.2
서울특별시,광진구,31,1.3
서울특별시,동대문구,35,1.5
서울특별시,중랑구,28,1.2
서울특별시,성북구,95,4.1
서울특별시,강북구,31,1.3
서울특별시,도봉구,44,1.9
서울특별시,노원구,76,3.3
서울특별시,은평구,217,9.4
서울특별시,서대문구,97,4.2
서울특별시,마포구,287,12.4
서울특별시,양천구,169,7.3
서울특별시,강서구,334,14.5
서울특별시,구로구,84,3.6
서울특별시,금천구,28,1.2
서울특별시,영등포구,153,6.6
서울특별시,동작구,73,3.2
서울특별시,관악구,46,2.0
서울특별시,서초구,95,4.1
서울특별시,강남구,101,4.4
서울특별시,송파구,55,2.4
서울특별시,강동구,47,2.0
울산광역시,중구,1,50.0
울산광역시,울주군,1,50.0
인천광역시,중구,42,5.2
인천광역시,동구,10,1.2
인천광역시,남구,2,0.2
인천광역시,미추홀구,56,7.0
인천광역시,연수구,68,8.5
인천광역시,남동구,107,13.3
인천광역시,부평구,142,17.7
인천광역시,계양구,137,17.1
인천광역시,서구,222,27.6
인천광역시,강화군,17,2.1
전라남도,강진군,1,50.0
전라남도,영광군,1,50.0
전북특별자치도,전주시 완산구,2,25.0
전북특별자치도,전주시 덕진구,1,12.5
전북특별자치도,군산시,2,25.0
전북특별자치도,익산시,2,25.0
전북특별자치도,고창군,1,12.5
충청남도,천안시 동남구,18,20.2
충청남도,천안시 서북구,30,33.7
충청남도,공주시,4,4.5
충청남도,보령시,4,4.5
충청남도,아산시,14,15.7
충청남도,서산시,2,2.2
충청남도,논산시,4,4.5
충청남도,당진시,5,5.6
충청남도,부여군,1,1.1
충청남도,서천군,2,2.2
충청남도,홍성군,2,2.2
충청남도,예산군,2,2.2
충청남도,태안군,1,1.1
충청북도,청주시 상당구,1,2.9
충청북도,청주시 서원구,3,8.6
충청북도,청주시 흥덕구,6,17.1
충청북도,청주시 청원구,6,17.1
충청북도,충주시,6,17.1
충청북도,제천시,1,2.9
충청북도,진천군,3,8.6
충청북도,괴산군,6,17.1
충청북도,음성군,3,8.6
