광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
강원특별자치도,춘천시,3,15.8
강원특별자치도,원주시,7,36.8
강원특별자치도,동해시,1,5.3
강원특별자치도,태백시,1,5.3
강원특별자치도,홍천군,2,10.5
강원특별자치도,영월군,1,5.3
강원특별자치도,평창군,1,5.3
강원특별자치도,철원군,2,10.5
강원특별자치도,화천군,1,5.3
경기도,수원시 장안구,7,0.2
경기도,수원시 권선구,15,0.5
경기도,수원시 팔달구,1,0.0
경기도,수원시 영통구,9,0.3
경기도,성남시 수정구,9,0.3
경기도,성남시 중원구,1,0.0
경기도,성남시 분당구,20,0.7
경기도,의정부시,72,2.4
경기도,안양시 만안구,10,0.3
경기도,안양시 동안구,10,0.3
경기도,부천시,123,4.2
경기도,광명시,26,0.9
경기도,평택시,11,0.4
경기도,동두천시,11,0.4
경기도,안산시 상록구,12,0.4
경기도,안산시 단원구,12,0.4
경기도,고양시 덕양구,562,19.0
경기도,고양시 일산동구,540,18.2
경기도,고양시 일산서구,686,23.2
경기도,과천시,1,0.0
경기도,구리시,16,0.5
경기도,남양주시,71,2.4
경기도,오산시,6,0.2
경기도,시흥시,41,1.4
경기도,군포시,16,0.5
경기도,의왕시,4,0.1
경기도,하남시,21,0.7
경기도,용인시 처인구,2,0.1
경기도,용인시 기흥구,14,0.5
경기도,용인시 수지구,6,0.2
경기도,이천시,12,0.4
경기도,안성시,6,0.2
경기도,김포시,279,9.4
경기도,화성시,48,1.6
경기도,광주시,22,0.7
경기도,양주시,167,5.6
경기도,포천시,19,0.6
경기도,여주시,5,0.2
경기도,연천군,55,1.9
경기도,가평군,4,0.1
경기도,양평군,9,0.3
경상북도,포항시 남구,2,10.0
경상북도,구미시,8,40.0
경상북도,영주시,1,5.0
경상북도,상주시,2,10.0
경상북도,문경시,3,15.0
경상북도,성주군,2,10.0
경상북도,칠곡군,2,10.0
광주광역시,북구,4,100.0
대구광역시,달서구,1,50.0
대구광역시,달성군,1,50.0
대전광역시,동구,2,20.0
대전광역시,중구,1,10.0
대전광역시,서구,4,40.0
대전광역시,유성구,2,20.0
대전광역시,대덕구,1,10.0
부산광역시,기장군,1,100.0
서울특별시,종로구,30,2.3
서울특별시,중구,19,1.5
서울특별시,용산구,40,3.1
서울특별시,성동구,23,1.8
서울특별시,광진구,23,1.8
서울특별시,동대문구,22,1.7
서울특별시,중랑구,23,1.8
서울특별시,성북구,27,2.1
서울특별시,강북구,24,1.8
서울특별시,도봉구,25,1.9
서울특별시,노원구,40,3.1
서울특별시,은평구,127,9.7
서울특별시,서대문구,77,5.9
서울특별시,마포구,146,11.2
서울특별시,양천구,94,7.2
서울특별시,강서구,214,16.4
서울특별시,구로구,57,4.4
서울특별시,금천구,25,1.9
서울특별시,영등포구,89,6.8
서울특별시,동작구,26,2.0
서울특별시,관악구,23,1.8
서울특별시,서초구,44,3.4
서울특별시,강남구,37,2.8
서울특별시,송파구,28,2.1
서울특별시,강동구,23,1.8
울산광역시,남구,1,50.0
울산광역시,울주군,1,50.0
인천광역시,중구,17,4.2
인천광역시,동구,8,2.0
인천광역시,남구,1,0.2
인천광역시,미추홀구,29,7.1
인천광역시,연수구,33,8.1
인천광역시,남동구,51,12.5
인천광역시,부평구,62,15.2
인천광역시,계양구,77,18.9
인천광역시,서구,117,28.7
인천광역시,강화군,12,2.9
전북특별자치도,전주시 완산구,1,11.1
전북특별자치도,전주시 덕진구,1,11.1
전북특별자치도,군산시,6,66.7
전북특별자치도,익산시,1,11.1
충청남도,천안시 동남구,3,10.7
충청남도,천안시 서북구,5,17.9
충청남도,공주시,1,3.6
충청남도,아산시,12,42.9
충청남도,서산시,1,3.6
충청남도,당진시,5,17.9
충청남도,예산군,1,3.6
충청북도,청주시 상당구,1,4.2
충청북도,청주시 흥덕구,1,4.2
충청북도,청주시 청원구,1,4.2
충청북도,충주시,4,16.7
충청북도,제천시,4,16.7
충청북도,진천군,4,16.7
충청북도,괴산군,4,16.7
충청북도,음성군,5,20.8
