순위,관광지ID,관광지명,분류
28,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,테마공원
29,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,랜드마크관광
30,d089f5135b655d8c0f39853d2cc2d0af,자유로자동차극장,공연시설
31,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,육상레저스포츠
32,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,육상레저스포츠
33,c7ac95f733903a098f4d8230d8a913eb,CGV파주야당,공연시설
34,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
35,2da3df196ff25fa5183cddba80a6df9b,심학산,자연경관(산)
36,c664700bd14e49b091436d84378c0391,케이힐스더테라스,호텔
37,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사유적지
38,00d198d86f7024b1d0a696295f668978,운정가구타운,기타쇼핑시설
39,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,육상레저스포츠
40,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,시장
41,b0d9f0a100c3f2bb7b28837a82740dc2,퍼스트가든빛축제,기타문화관광지
42,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
43,6410680407dae985a4da7fbc76d944fa,파주NFC,기타레저스포츠
44,4620c27e44070de402de83dc11609bd2,파주역,교통시설
45,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,기타레저스포츠
46,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,도시공원
47,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사유적지
48,0ef8b4527ee20b9330955f845ec78ed5,파크뷰테라스,호텔
49,877f0160d905ac319322724a9592986b,파주공룡박물관,전시시설
50,41e00ec5d68c9ee6425522aab554349d,문산자유시장,시장
51,c821a7f19ce56bc0a7cd7777a19835b1,파주팜랜드,기타관광
52,a41e67d5eda4148f550121b1a7d76792,구 적성버스공용터미널,교통시설
53,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
54,046c8d92a8e2298c2f5755a455d64149,평화랜드,테마공원
55,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,육상레저스포츠
56,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연경관(하천/해양)
57,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,캠핑
58,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,도시공원
59,bbdf3611af57d346cc0908666450fb65,헤이리무장애노을숲길,기타레저스포츠
60,a91da1956b3b8924da77f30f09309756,국립민속박물관파주,전시시설
61,2b098d70917d04227685a908e784293b,장릉,역사유적지
62,1dbb14fa93954417628146ea816c62a5,소울원,테마공원
63,4cc3ba145498006d92d61503d06d3031,롯데시네마파주운정,공연시설
64,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
65,bc78c14553ba3a0161e53727d724104e,메가박스파주운정,공연시설
66,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,전시시설
67,b5d33dd5cb2a421a72448ea3cb4e6618,미메시스아트뮤지엄,전시시설
68,e2b7c908078f80d58777a8ffe2b4c1a9,메가박스파주출판도시,공연시설
69,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,호스텔
70,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연경관(하천/해양)
71,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
72,0c6095f0d9f62f7b39aa1e14cd72a2ba,광탄낚시레저타운,수상레저스포츠
73,165a47bd76c84650066fa9a5d511954b,마장호수전망대,랜드마크관광
74,e9f42735eb7b23daadffee64c70dc06d,파만장,기타레저스포츠
75,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,호텔
76,ea8f2d65ba28d4e3ee2ca92213ab7681,화석정캠핑장,캠핑
77,900e6eaf936bb8e0f965e500f2dde3f8,파주시민회관대공연장,공연시설
78,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
79,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
80,534c2c3f1fd9253bd3813f192d54b026,파주스피드파크,육상레저스포츠
81,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
82,6a085bfa93c4c00144b4127262d985f7,임진강역,교통시설
83,76ccdc041552cc998cd5d20ec5ae4335,따봉캠핑장,캠핑
84,e2ef2bf062004358fc41066d7e6b9918,마리호텔,호텔
85,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
86,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,도시공원
87,5f4eb09e90278cec45c8d49b8fc5dc4e,타조마을,농/산/어촌체험
87,691986151003cbae1ec71980aee1d276,돌산캠핑장,캠핑
89,fecd9849410ecc9e0090ee03c761347f,화석정,역사유적지
90,de535e267c10a7c88f2ed4283e8484da,검단사,종교성지
91,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
92,91d10c23191ef97428aee613b4f2e677,장산전망대,랜드마크관광
93,b3555e607a73971a1b8ddf464835c745,힐링그라운드,기타관광
94,960a133e5e452ad72bc27a9701c308bd,메가박스파주금촌,공연시설
95,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,시장
96,8efefc6a37c8422479f73ea89dc4c47a,하마캠핑장,캠핑
97,3aed9c0ec9a55d89bf0cf1f89320251e,자유로통일리그성동구장,레저스포츠시설
98,33642af7db41e92b196068bd27e1e357,콩치노콩크리트,기타문화관광지
99,fad47b7f9ff375ff49586fc3c8acd775,파주파비뇽아울렛,쇼핑몰
100,ad80a68c67a5d5f2942f5a0b5e2691c0,반구정,역사유적지
