광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
강원특별자치도,춘천시,8,23.5
강원특별자치도,원주시,7,20.6
강원특별자치도,강릉시,1,2.9
강원특별자치도,동해시,1,2.9
강원특별자치도,홍천군,5,14.7
강원특별자치도,횡성군,4,11.8
강원특별자치도,영월군,1,2.9
강원특별자치도,평창군,2,5.9
강원특별자치도,철원군,1,2.9
강원특별자치도,화천군,2,5.9
강원특별자치도,고성군,1,2.9
강원특별자치도,양양군,1,2.9
경기도,수원시 장안구,9,0.2
경기도,수원시 권선구,41,0.9
경기도,수원시 팔달구,13,0.3
경기도,수원시 영통구,22,0.5
경기도,성남시 수정구,15,0.3
경기도,성남시 중원구,7,0.2
경기도,성남시 분당구,24,0.5
경기도,의정부시,91,2.0
경기도,안양시 만안구,14,0.3
경기도,안양시 동안구,14,0.3
경기도,부천시,175,3.8
경기도,광명시,40,0.9
경기도,평택시,54,1.2
경기도,동두천시,24,0.5
경기도,안산시 상록구,21,0.5
경기도,안산시 단원구,19,0.4
경기도,고양시 덕양구,823,18.0
경기도,고양시 일산동구,924,20.3
경기도,고양시 일산서구,940,20.6
경기도,과천시,4,0.1
경기도,구리시,29,0.6
경기도,남양주시,89,2.0
경기도,오산시,17,0.4
경기도,시흥시,73,1.6
경기도,군포시,36,0.8
경기도,의왕시,5,0.1
경기도,하남시,31,0.7
경기도,용인시 처인구,18,0.4
경기도,용인시 기흥구,37,0.8
경기도,용인시 수지구,23,0.5
경기도,이천시,25,0.5
경기도,안성시,27,0.6
경기도,김포시,376,8.2
경기도,화성시,74,1.6
경기도,광주시,26,0.6
경기도,양주시,237,5.2
경기도,포천시,33,0.7
경기도,여주시,13,0.3
경기도,연천군,98,2.1
경기도,가평군,6,0.1
경기도,양평군,13,0.3
경상남도,창원시 의창구,1,20.0
경상남도,창원시 마산합포구,1,20.0
경상남도,진주시,1,20.0
경상남도,양산시,1,20.0
경상남도,산청군,1,20.0
경상북도,포항시 남구,1,3.1
경상북도,포항시 북구,1,3.1
경상북도,경주시,1,3.1
경상북도,김천시,1,3.1
경상북도,안동시,1,3.1
경상북도,구미시,19,59.4
경상북도,문경시,2,6.3
경상북도,경산시,1,3.1
경상북도,의성군,1,3.1
경상북도,청도군,1,3.1
경상북도,칠곡군,3,9.4
광주광역시,서구,2,33.3
광주광역시,남구,1,16.7
광주광역시,북구,1,16.7
광주광역시,광산구,2,33.3
대구광역시,동구,1,12.5
대구광역시,북구,1,12.5
대구광역시,수성구,1,12.5
대구광역시,달서구,2,25.0
대구광역시,달성군,2,25.0
대구광역시,군위군,1,12.5
대전광역시,서구,1,8.3
대전광역시,유성구,7,58.3
대전광역시,대덕구,4,33.3
부산광역시,해운대구,1,50.0
부산광역시,금정구,1,50.0
서울특별시,종로구,39,2.0
서울특별시,중구,27,1.4
서울특별시,용산구,80,4.1
서울특별시,성동구,41,2.1
서울특별시,광진구,23,1.2
서울특별시,동대문구,29,1.5
서울특별시,중랑구,34,1.7
서울특별시,성북구,78,4.0
서울특별시,강북구,28,1.4
서울특별시,도봉구,19,1.0
서울특별시,노원구,68,3.5
서울특별시,은평구,159,8.2
서울특별시,서대문구,87,4.5
서울특별시,마포구,234,12.0
서울특별시,양천구,121,6.2
서울특별시,강서구,268,13.8
서울특별시,구로구,78,4.0
서울특별시,금천구,30,1.5
서울특별시,영등포구,124,6.4
서울특별시,동작구,53,2.7
서울특별시,관악구,41,2.1
서울특별시,서초구,87,4.5
서울특별시,강남구,97,5.0
서울특별시,송파구,53,2.7
서울특별시,강동구,48,2.5
인천광역시,중구,34,6.0
인천광역시,동구,7,1.2
인천광역시,미추홀구,32,5.6
인천광역시,연수구,44,7.7
인천광역시,남동구,65,11.4
인천광역시,부평구,90,15.8
인천광역시,계양구,89,15.6
인천광역시,서구,204,35.7
인천광역시,강화군,6,1.1
전라남도,영광군,1,100.0
전북특별자치도,전주시 완산구,1,16.7
전북특별자치도,전주시 덕진구,4,66.7
전북특별자치도,완주군,1,16.7
충청남도,천안시 동남구,11,15.7
충청남도,천안시 서북구,23,32.9
충청남도,공주시,3,4.3
충청남도,아산시,27,38.6
충청남도,서산시,2,2.9
충청남도,논산시,1,1.4
충청남도,당진시,2,2.9
충청남도,예산군,1,1.4
충청북도,청주시 서원구,1,3.6
충청북도,청주시 흥덕구,9,32.1
충청북도,청주시 청원구,2,7.1
충청북도,충주시,4,14.3
충청북도,보은군,1,3.6
충청북도,증평군,2,7.1
충청북도,진천군,1,3.6
충청북도,괴산군,2,7.1
충청북도,음성군,6,21.4
