순위,관광지ID,관광지명,분류
28,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
29,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,테마공원
30,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사유적지
31,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,자연공원
32,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
33,c664700bd14e49b091436d84378c0391,케이힐스더테라스,호텔
34,c7ac95f733903a098f4d8230d8a913eb,CGV파주야당,공연시설
35,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,육상레저스포츠
36,2da3df196ff25fa5183cddba80a6df9b,심학산,자연경관(산)
37,4620c27e44070de402de83dc11609bd2,파주역,교통시설
38,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,육상레저스포츠
39,00d198d86f7024b1d0a696295f668978,운정가구타운,기타쇼핑시설
40,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,도시공원
41,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
42,0ef8b4527ee20b9330955f845ec78ed5,파크뷰테라스,호텔
43,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,시장
44,b0d9f0a100c3f2bb7b28837a82740dc2,퍼스트가든빛축제,기타문화관광지
45,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,기타레저스포츠
46,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사유적지
47,41e00ec5d68c9ee6425522aab554349d,문산자유시장,시장
48,6410680407dae985a4da7fbc76d944fa,파주NFC,기타레저스포츠
49,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,캠핑
50,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
51,a41e67d5eda4148f550121b1a7d76792,구 적성버스공용터미널,교통시설
52,877f0160d905ac319322724a9592986b,파주공룡박물관,전시시설
53,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,호텔
54,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
55,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,도시공원
56,bc78c14553ba3a0161e53727d724104e,메가박스파주운정,공연시설
56,4cc3ba145498006d92d61503d06d3031,롯데시네마파주운정,공연시설
58,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,호스텔
59,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연경관(하천/해양)
60,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,도시공원
61,b5d33dd5cb2a421a72448ea3cb4e6618,미메시스아트뮤지엄,전시시설
62,a91da1956b3b8924da77f30f09309756,국립민속박물관파주,전시시설
62,e2b7c908078f80d58777a8ffe2b4c1a9,메가박스파주출판도시,공연시설
64,e2ef2bf062004358fc41066d7e6b9918,마리호텔,호텔
65,c821a7f19ce56bc0a7cd7777a19835b1,파주팜랜드,기타관광
66,046c8d92a8e2298c2f5755a455d64149,평화랜드,테마공원
67,20603f3e62b55288a70171d4b9b00465,대교트라움벨트,공연시설
68,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,육상레저스포츠
69,394267994d84ed879274bf65b8ed19fe,율곡습지공원,도시공원
70,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
71,6a085bfa93c4c00144b4127262d985f7,임진강역,교통시설
72,abe4f93a90270bd6dc48248eaa06937d,에이스볼파크야구장,레저스포츠시설
73,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,전시시설
74,2b098d70917d04227685a908e784293b,장릉,역사유적지
75,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
76,ea8f2d65ba28d4e3ee2ca92213ab7681,화석정캠핑장,캠핑
77,1dbb14fa93954417628146ea816c62a5,소울원,테마공원
78,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
79,165a47bd76c84650066fa9a5d511954b,마장호수전망대,랜드마크관광
80,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
81,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연경관(하천/해양)
82,13ec13a2c14c8c2d0bbd645c919d63f1,파주메이트호텔,호텔
83,de535e267c10a7c88f2ed4283e8484da,검단사,종교성지
84,d071a957e3a2d7a9682cc17e71741ee3,갤러리끼,전시시설
85,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,호텔
86,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
87,33642af7db41e92b196068bd27e1e357,콩치노콩크리트,기타문화관광지
88,960a133e5e452ad72bc27a9701c308bd,메가박스파주금촌,공연시설
89,dad788ef9c9947faa07ed0ad145f7406,유로호텔,모텔
90,e9f42735eb7b23daadffee64c70dc06d,파만장,기타레저스포츠
90,14b6f94c5dcda980a9100562475d6a30,오블라디풀빌라,펜션/민박
92,fad47b7f9ff375ff49586fc3c8acd775,파주파비뇽아울렛,쇼핑몰
93,ed4c4af22d56afb22f111153fa694d1a,운정체육공원운정배드민턴전용구장,기타레저스포츠
94,dc25a1734524deec5305530844283289,파주라기파크,기타관광
95,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,웰니스관광
95,1f9660b3f1aa7d949b508f850c7e4642,챌린저스파크,레저스포츠시설
97,bbdf3611af57d346cc0908666450fb65,헤이리무장애노을숲길,기타레저스포츠
98,534c2c3f1fd9253bd3813f192d54b026,파주스피드파크,육상레저스포츠
99,96e37873b03de8a9d352f65814e8241a,월롱체육공원,도시공원
100,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
