광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
강원특별자치도,춘천시,9,18.0
강원특별자치도,원주시,13,26.0
강원특별자치도,강릉시,4,8.0
강원특별자치도,속초시,3,6.0
강원특별자치도,삼척시,3,6.0
강원특별자치도,홍천군,5,10.0
강원특별자치도,횡성군,1,2.0
강원특별자치도,철원군,8,16.0
강원특별자치도,양구군,1,2.0
강원특별자치도,인제군,2,4.0
강원특별자치도,고성군,1,2.0
경기도,수원시 장안구,8,0.1
경기도,수원시 권선구,30,0.5
경기도,수원시 팔달구,13,0.2
경기도,수원시 영통구,27,0.5
경기도,성남시 수정구,15,0.3
경기도,성남시 중원구,7,0.1
경기도,성남시 분당구,23,0.4
경기도,의정부시,129,2.2
경기도,안양시 만안구,14,0.2
경기도,안양시 동안구,25,0.4
경기도,부천시,225,3.9
경기도,광명시,56,1.0
경기도,평택시,39,0.7
경기도,동두천시,36,0.6
경기도,안산시 상록구,32,0.6
경기도,안산시 단원구,25,0.4
경기도,고양시 덕양구,1096,19.1
경기도,고양시 일산동구,1164,20.3
경기도,고양시 일산서구,1235,21.5
경기도,과천시,5,0.1
경기도,구리시,54,0.9
경기도,남양주시,92,1.6
경기도,오산시,25,0.4
경기도,시흥시,80,1.4
경기도,군포시,28,0.5
경기도,의왕시,10,0.2
경기도,하남시,45,0.8
경기도,용인시 처인구,29,0.5
경기도,용인시 기흥구,29,0.5
경기도,용인시 수지구,27,0.5
경기도,이천시,44,0.8
경기도,안성시,19,0.3
경기도,김포시,464,8.1
경기도,화성시,92,1.6
경기도,광주시,28,0.5
경기도,양주시,293,5.1
경기도,포천시,48,0.8
경기도,여주시,14,0.2
경기도,연천군,95,1.7
경기도,가평군,15,0.3
경기도,양평군,11,0.2
경상남도,사천시,1,20.0
경상남도,양산시,1,20.0
경상남도,하동군,2,40.0
경상남도,합천군,1,20.0
경상북도,경주시,2,6.7
경상북도,김천시,1,3.3
경상북도,구미시,12,40.0
경상북도,영주시,2,6.7
경상북도,상주시,1,3.3
경상북도,문경시,7,23.3
경상북도,성주군,2,6.7
경상북도,칠곡군,3,10.0
광주광역시,북구,1,50.0
광주광역시,광산구,1,50.0
대구광역시,중구,2,10.5
대구광역시,서구,3,15.8
대구광역시,남구,2,10.5
대구광역시,북구,2,10.5
대구광역시,달서구,2,10.5
대구광역시,달성군,7,36.8
대구광역시,군위군,1,5.3
대전광역시,서구,4,36.4
대전광역시,유성구,3,27.3
대전광역시,대덕구,4,36.4
부산광역시,강서구,1,25.0
부산광역시,연제구,1,25.0
부산광역시,기장군,2,50.0
서울특별시,종로구,38,1.7
서울특별시,중구,31,1.4
서울특별시,용산구,83,3.8
서울특별시,성동구,32,1.4
서울특별시,광진구,41,1.9
서울특별시,동대문구,28,1.3
서울특별시,중랑구,33,1.5
서울특별시,성북구,51,2.3
서울특별시,강북구,29,1.3
서울특별시,도봉구,43,1.9
서울특별시,노원구,66,3.0
서울특별시,은평구,244,11.0
서울특별시,서대문구,108,4.9
서울특별시,마포구,257,11.6
서울특별시,양천구,148,6.7
서울특별시,강서구,307,13.9
서울특별시,구로구,79,3.6
서울특별시,금천구,55,2.5
서울특별시,영등포구,147,6.6
서울특별시,동작구,58,2.6
서울특별시,관악구,38,1.7
서울특별시,서초구,94,4.2
서울특별시,강남구,96,4.3
서울특별시,송파구,72,3.3
서울특별시,강동구,35,1.6
인천광역시,중구,48,6.3
인천광역시,동구,11,1.4
인천광역시,미추홀구,47,6.1
인천광역시,연수구,69,9.0
인천광역시,남동구,80,10.4
인천광역시,부평구,134,17.4
인천광역시,계양구,133,17.3
인천광역시,서구,230,29.9
인천광역시,강화군,16,2.1
전라남도,목포시,1,50.0
전라남도,순천시,1,50.0
전북특별자치도,전주시 완산구,1,14.3
전북특별자치도,전주시 덕진구,3,42.9
전북특별자치도,군산시,1,14.3
전북특별자치도,익산시,1,14.3
전북특별자치도,남원시,1,14.3
충청남도,천안시 동남구,1,1.5
충청남도,천안시 서북구,17,26.2
충청남도,공주시,3,4.6
충청남도,보령시,2,3.1
충청남도,아산시,20,30.8
충청남도,서산시,1,1.5
충청남도,당진시,10,15.4
충청남도,금산군,1,1.5
충청남도,서천군,1,1.5
충청남도,홍성군,4,6.2
충청남도,예산군,1,1.5
충청남도,태안군,4,6.2
충청북도,청주시 상당구,1,3.2
충청북도,청주시 흥덕구,8,25.8
충청북도,청주시 청원구,5,16.1
충청북도,충주시,7,22.6
충청북도,제천시,3,9.7
충청북도,보은군,1,3.2
충청북도,증평군,2,6.5
충청북도,진천군,1,3.2
충청북도,괴산군,2,6.5
충청북도,음성군,1,3.2
