광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
강원특별자치도,춘천시,8,25.8
강원특별자치도,원주시,7,22.6
강원특별자치도,속초시,1,3.2
강원특별자치도,삼척시,2,6.5
강원특별자치도,홍천군,3,9.7
강원특별자치도,영월군,1,3.2
강원특별자치도,철원군,5,16.1
강원특별자치도,인제군,2,6.5
강원특별자치도,고성군,1,3.2
강원특별자치도,양양군,1,3.2
경기도,수원시 장안구,19,0.4
경기도,수원시 권선구,28,0.6
경기도,수원시 팔달구,7,0.1
경기도,수원시 영통구,18,0.4
경기도,성남시 수정구,9,0.2
경기도,성남시 중원구,8,0.2
경기도,성남시 분당구,36,0.7
경기도,의정부시,115,2.3
경기도,안양시 만안구,19,0.4
경기도,안양시 동안구,24,0.5
경기도,부천시,243,4.8
경기도,광명시,46,0.9
경기도,평택시,34,0.7
경기도,동두천시,19,0.4
경기도,안산시 상록구,17,0.3
경기도,안산시 단원구,21,0.4
경기도,고양시 덕양구,1003,19.8
경기도,고양시 일산동구,961,19.0
경기도,고양시 일산서구,999,19.8
경기도,과천시,5,0.1
경기도,구리시,41,0.8
경기도,남양주시,92,1.8
경기도,오산시,15,0.3
경기도,시흥시,107,2.1
경기도,군포시,41,0.8
경기도,의왕시,11,0.2
경기도,하남시,44,0.9
경기도,용인시 처인구,23,0.5
경기도,용인시 기흥구,31,0.6
경기도,용인시 수지구,18,0.4
경기도,이천시,15,0.3
경기도,안성시,10,0.2
경기도,김포시,498,9.9
경기도,화성시,91,1.8
경기도,광주시,14,0.3
경기도,양주시,201,4.0
경기도,포천시,28,0.6
경기도,여주시,12,0.2
경기도,연천군,103,2.0
경기도,가평군,17,0.3
경기도,양평군,11,0.2
경상남도,창원시 의창구,1,50.0
경상남도,양산시,1,50.0
경상북도,포항시 북구,2,7.1
경상북도,경주시,1,3.6
경상북도,김천시,1,3.6
경상북도,구미시,12,42.9
경상북도,상주시,2,7.1
경상북도,문경시,4,14.3
경상북도,경산시,2,7.1
경상북도,성주군,1,3.6
경상북도,칠곡군,3,10.7
광주광역시,동구,1,33.3
광주광역시,서구,2,66.7
대구광역시,북구,1,25.0
대구광역시,달서구,2,50.0
대구광역시,달성군,1,25.0
대전광역시,중구,1,5.9
대전광역시,서구,1,5.9
대전광역시,유성구,10,58.8
대전광역시,대덕구,5,29.4
부산광역시,중구,1,16.7
부산광역시,동구,1,16.7
부산광역시,해운대구,1,16.7
부산광역시,강서구,2,33.3
부산광역시,수영구,1,16.7
서울특별시,종로구,37,1.8
서울특별시,중구,30,1.5
서울특별시,용산구,69,3.4
서울특별시,성동구,42,2.1
서울특별시,광진구,29,1.4
서울특별시,동대문구,33,1.6
서울특별시,중랑구,23,1.1
서울특별시,성북구,66,3.3
서울특별시,강북구,34,1.7
서울특별시,도봉구,44,2.2
서울특별시,노원구,60,3.0
서울특별시,은평구,186,9.2
서울특별시,서대문구,93,4.6
서울특별시,마포구,227,11.2
서울특별시,양천구,126,6.2
서울특별시,강서구,327,16.1
서울특별시,구로구,69,3.4
서울특별시,금천구,38,1.9
서울특별시,영등포구,146,7.2
서울특별시,동작구,51,2.5
서울특별시,관악구,44,2.2
서울특별시,서초구,87,4.3
서울특별시,강남구,74,3.6
서울특별시,송파구,58,2.9
서울특별시,강동구,36,1.8
울산광역시,남구,1,50.0
울산광역시,울주군,1,50.0
인천광역시,중구,42,6.4
인천광역시,동구,9,1.4
인천광역시,남구,2,0.3
인천광역시,미추홀구,44,6.7
인천광역시,연수구,53,8.1
인천광역시,남동구,63,9.6
인천광역시,부평구,126,19.3
인천광역시,계양구,95,14.5
인천광역시,서구,203,31.1
인천광역시,강화군,16,2.5
전라남도,나주시,1,25.0
전라남도,담양군,1,25.0
전라남도,장성군,2,50.0
전북특별자치도,전주시 완산구,2,33.3
전북특별자치도,군산시,2,33.3
전북특별자치도,완주군,1,16.7
전북특별자치도,임실군,1,16.7
충청남도,천안시 동남구,15,20.8
충청남도,천안시 서북구,23,31.9
충청남도,보령시,1,1.4
충청남도,아산시,15,20.8
충청남도,서산시,4,5.6
충청남도,계룡시,1,1.4
충청남도,당진시,6,8.3
충청남도,서천군,1,1.4
충청남도,홍성군,1,1.4
충청남도,예산군,2,2.8
충청남도,태안군,3,4.2
충청북도,청주시 상당구,1,3.4
충청북도,청주시 서원구,1,3.4
충청북도,청주시 흥덕구,2,6.9
충청북도,청주시 청원구,1,3.4
충청북도,충주시,9,31.0
충청북도,제천시,1,3.4
충청북도,옥천군,2,6.9
충청북도,증평군,1,3.4
충청북도,진천군,1,3.4
충청북도,괴산군,7,24.1
충청북도,음성군,3,10.3
