year,month,시군구명,시도명,관광지명,구분
2024,6,파주시,경기도,심학산 이가네봉평메밀향,음식점
2024,6,파주시,경기도,파주이이유적,역사관광지
2024,6,파주시,경기도,파주눌노리체험캠핑장,육상 레포츠
2024,6,파주시,경기도,임진각평화곤돌라(파주디엠지곤돌라),복합 레포츠
2024,6,파주시,경기도,파주 DMZ 생태연구소,자연관광지
2024,6,파주시,경기도,갈릴리농원_본관,음식점
2024,6,파주시,경기도,광탄낚시레저타운,수상 레포츠
2024,6,파주시,경기도,랍다횟집,음식점
2024,6,파주시,경기도,청도훼미리랜드,휴양관광지
2024,6,파주시,경기도,카페 카밍,음식점
2024,6,파주시,경기도,파주시민회관,문화시설
2024,6,파주시,경기도,자유로자동차극장,문화시설
2024,6,파주시,경기도,헤이리트릭아트,문화시설
2024,6,파주시,경기도,수라한식뷔페,음식점
2024,6,파주시,경기도,파인빌골프클럽,육상 레포츠
2024,6,파주시,경기도,파주쇠꼴마을고고캠핑장,육상 레포츠
2024,6,파주시,경기도,파주장단콩웰빙마루,휴양관광지
2024,6,파주시,경기도,파주출판단지근린공원,휴양관광지
2024,6,파주시,경기도,아지동테마파크(헤이리마을),휴양관광지
2024,6,파주시,경기도,은사시힐링캠핑장,육상 레포츠
2024,6,파주시,경기도,파주문화원,문화시설
2024,6,파주시,경기도,교하스카이승마클럽,육상 레포츠
