year,month,시군구명,시도명,관광지명,구분
2024,4,파주시,경기도,파주 맛고을 음식문화거리,체험관광지
2024,4,파주시,경기도,파주이이유적,역사관광지
2024,4,파주시,경기도,통일동산 관광특구,휴양관광지
2024,4,파주시,경기도,파인빌골프클럽,육상 레포츠
2024,4,파주시,경기도,경기미래교육 파주캠퍼스,체험관광지
2024,4,파주시,경기도,재미있는 추억 박물관,문화시설
2024,4,파주시,경기도,나무그늘 아래 바베큐장,육상 레포츠
2024,4,파주시,경기도,은사시힐링캠핑장,육상 레포츠
2024,4,파주시,경기도,해마루촌,체험관광지
2024,4,파주시,경기도,카페 카밍,음식점
2024,4,파주시,경기도,박달산(파주),자연관광지
2024,4,파주시,경기도,운정체육공원,휴양관광지
2024,4,파주시,경기도,파주 삼릉 [유네스코 세계유산],역사관광지
2024,4,파주시,경기도,심학산 산림공원,자연관광지
2024,4,파주시,경기도,파주 장단콩마을,체험관광지
2024,4,파주시,경기도,교하동 고인돌 산림욕장,역사관광지
2024,4,파주시,경기도,교하스카이승마클럽,육상 레포츠
2024,4,파주시,경기도,도라산역,역사관광지
2024,4,파주시,경기도,옛날시골밥상,음식점
2024,4,파주시,경기도,청산어죽,음식점
2024,4,파주시,경기도,송우현의 파주 국물없는우동,음식점
2024,4,파주시,경기도,파주시민회관,문화시설
2024,4,파주시,경기도,쇠꼴마을,체험관광지
2024,4,파주시,경기도,발랑저수지,자연관광지
2024,4,파주시,경기도,소령원숲속,음식점
2024,4,파주시,경기도,운정건강공원(가온),휴양관광지
2024,4,파주시,경기도,자유로자동차극장,문화시설
2024,4,파주시,경기도,갤러리박영,문화시설
2024,4,파주시,경기도,용암사(파주),역사관광지
2024,4,파주시,경기도,청도훼미리랜드,휴양관광지
2024,4,파주시,경기도,도라산 평화공원,역사관광지
2024,4,파주시,경기도,통일공원(파주),역사관광지
2024,4,파주시,경기도,파주 출판도시,산업관광지
2024,4,파주시,경기도,JB캠핑하우스,육상 레포츠
2024,4,파주시,경기도,따봉캠핑장,육상 레포츠
2024,4,파주시,경기도,문산자유시장,쇼핑
2024,4,파주시,경기도,반구정 나루터집,음식점
2024,4,파주시,경기도,지혜의 숲,문화시설
2024,4,파주시,경기도,헤이리무장애노을숲길,휴양관광지
2024,4,파주시,경기도,감악산(파주),자연관광지
2024,4,파주시,경기도,자유로레져 바다낚시터,수상 레포츠
2024,4,파주시,경기도,초리 포레스트,육상 레포츠
2024,4,파주시,경기도,파주 DMZ 곤돌라,역사관광지
2024,4,파주시,경기도,교하중앙공원,휴양관광지
2024,4,파주시,경기도,동화힐링캠프 글램핑,육상 레포츠
2024,4,파주시,경기도,박명선 갤러리,숙박시설
2024,4,파주시,경기도,용상사(파주),역사관광지
