순위,관광지ID,관광지명,분류
28,2da3df196ff25fa5183cddba80a6df9b,심학산,자연경관(산)
29,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,육상레저스포츠
30,bc78c14553ba3a0161e53727d724104e,메가박스파주운정,공연시설
31,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
32,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,육상레저스포츠
33,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,육상레저스포츠
34,a41e67d5eda4148f550121b1a7d76792,구 적성버스공용터미널,교통시설
35,1a4c87742e33ead5b9b3c40c459ac1a2,벽초지수목원,테마공원
36,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
37,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
38,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV파주문산,공연시설
39,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
40,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연경관(하천/해양)
41,41e00ec5d68c9ee6425522aab554349d,문산자유시장,시장
42,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,호텔
43,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
44,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,테마공원
45,960a133e5e452ad72bc27a9701c308bd,메가박스파주금촌,공연시설
46,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
47,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,도시공원
48,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,도시공원
49,b5d33dd5cb2a421a72448ea3cb4e6618,미메시스아트뮤지엄,전시시설
50,a4d02cd76ea178c7a642487b99448d46,임진각관광안내소,기타관광
51,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사유적지
52,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
53,c6abb28f2eb2aff78336127606ad3bea,이채쇼핑몰,쇼핑몰
53,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,테마공원
55,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,자연공원
56,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
57,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,웰니스관광
58,4cc3ba145498006d92d61503d06d3031,롯데시네마파주운정,공연시설
59,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타관광
60,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사유적지
61,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,시장
62,6410680407dae985a4da7fbc76d944fa,파주NFC,기타레저스포츠
63,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,호스텔
64,e17cb97d3744ecd0cf941d9486fa4355,퍼스트가든자동차극장,공연시설
65,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,전시시설
65,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,캠핑
67,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연경관(하천/해양)
68,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
69,1f9660b3f1aa7d949b508f850c7e4642,챌린저스파크,레저스포츠시설
70,dad788ef9c9947faa07ed0ad145f7406,유로호텔,모텔
71,738208e8560134370e5c18d3f590c9be,감악산낚시레져타운,수상레저스포츠
72,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,호텔
73,0dea30e8015f5327c36a53a5d783f2fa,새암공원,도시공원
73,abe4f93a90270bd6dc48248eaa06937d,에이스볼파크야구장,레저스포츠시설
75,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,도시공원
76,20603f3e62b55288a70171d4b9b00465,대교트라움벨트,공연시설
77,fad47b7f9ff375ff49586fc3c8acd775,파주파비뇽아울렛,쇼핑몰
78,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,모텔
79,fecd9849410ecc9e0090ee03c761347f,화석정,역사유적지
80,d867744527022643ff51069686c88122,프로방스,펜션/민박
81,b0d9f0a100c3f2bb7b28837a82740dc2,퍼스트가든빛축제,기타문화관광지
82,135750bbcc2887b60bebb5153b49cba5,금촌체육공원,도시공원
83,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,시장
84,91d10c23191ef97428aee613b4f2e677,장산전망대,랜드마크관광
85,453c3f882ce9dc7cd2d85c22f40c37cd,칼튼호텔,모텔
86,6a085bfa93c4c00144b4127262d985f7,임진강역,교통시설
87,14b6f94c5dcda980a9100562475d6a30,오블라디풀빌라,펜션/민박
88,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,육상레저스포츠
89,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
90,ad80a68c67a5d5f2942f5a0b5e2691c0,반구정,역사유적지
90,394267994d84ed879274bf65b8ed19fe,율곡습지공원,도시공원
92,c0cbea7ec683a0cc76d04cf5991a9549,파평체육공원,도시공원
93,2f985ecffc58b741fe3edd2283df7247,통일공원,도시공원
94,3312bfcc956e4a9c2d85a0ea20b45415,호텔뷰티풀,호텔
95,93f400b9d01fd8950fdaa53f18862c0c,윤관장군묘,역사유적지
96,f746d8141df5fd8ad4bec920ba6dc23c,파주영어마을캠핑장,캠핑
97,d24e5f4d09f3d98cbf2353816aa38fa2,웨스트힐호텔,호텔
97,50c85ad9bdfd67f0879e38728e1a41e2,헤이리시네마,공연시설
99,3aed9c0ec9a55d89bf0cf1f89320251e,자유로통일리그성동구장,레저스포츠시설
99,0580af409e7770eb45925486fecd52e1,탄현체육공원,도시공원
