광역지자체명,기초지자체명,기초지자체별 거주 방문자 수,기초지자체별 거주 방문자 비율
강원특별자치도,춘천시,5,23.8
강원특별자치도,원주시,2,9.5
강원특별자치도,강릉시,1,4.8
강원특별자치도,속초시,2,9.5
강원특별자치도,홍천군,4,19.0
강원특별자치도,철원군,3,14.3
강원특별자치도,인제군,2,9.5
강원특별자치도,고성군,1,4.8
강원특별자치도,양양군,1,4.8
경기도,수원시 장안구,12,0.3
경기도,수원시 권선구,13,0.3
경기도,수원시 팔달구,5,0.1
경기도,수원시 영통구,23,0.5
경기도,성남시 수정구,11,0.3
경기도,성남시 중원구,4,0.1
경기도,성남시 분당구,29,0.7
경기도,의정부시,70,1.6
경기도,안양시 만안구,12,0.3
경기도,안양시 동안구,21,0.5
경기도,부천시,192,4.5
경기도,광명시,34,0.8
경기도,평택시,19,0.4
경기도,동두천시,17,0.4
경기도,안산시 상록구,21,0.5
경기도,안산시 단원구,19,0.4
경기도,고양시 덕양구,846,19.8
경기도,고양시 일산동구,975,22.8
경기도,고양시 일산서구,931,21.8
경기도,과천시,2,0.0
경기도,구리시,29,0.7
경기도,남양주시,87,2.0
경기도,오산시,16,0.4
경기도,시흥시,51,1.2
경기도,군포시,10,0.2
경기도,의왕시,10,0.2
경기도,하남시,46,1.1
경기도,용인시 처인구,7,0.2
경기도,용인시 기흥구,18,0.4
경기도,용인시 수지구,11,0.3
경기도,이천시,13,0.3
경기도,안성시,15,0.4
경기도,김포시,344,8.0
경기도,화성시,54,1.3
경기도,광주시,21,0.5
경기도,양주시,162,3.8
경기도,포천시,34,0.8
경기도,여주시,8,0.2
경기도,연천군,74,1.7
경기도,가평군,4,0.1
경기도,양평군,5,0.1
경상남도,창원시 성산구,1,33.3
경상남도,창원시 마산합포구,1,33.3
경상남도,고성군,1,33.3
경상북도,안동시,1,5.9
경상북도,구미시,5,29.4
경상북도,영천시,1,5.9
경상북도,상주시,2,11.8
경상북도,문경시,3,17.6
경상북도,경산시,2,11.8
경상북도,영덕군,1,5.9
경상북도,칠곡군,2,11.8
광주광역시,동구,1,50.0
광주광역시,광산구,1,50.0
대구광역시,중구,1,16.7
대구광역시,동구,1,16.7
대구광역시,북구,2,33.3
대구광역시,달서구,1,16.7
대구광역시,달성군,1,16.7
대전광역시,동구,1,33.3
대전광역시,유성구,2,66.7
부산광역시,동래구,1,33.3
부산광역시,사하구,1,33.3
부산광역시,금정구,1,33.3
서울특별시,종로구,36,2.1
서울특별시,중구,34,2.0
서울특별시,용산구,60,3.5
서울특별시,성동구,30,1.8
서울특별시,광진구,25,1.5
서울특별시,동대문구,24,1.4
서울특별시,중랑구,26,1.5
서울특별시,성북구,45,2.6
서울특별시,강북구,23,1.3
서울특별시,도봉구,19,1.1
서울특별시,노원구,66,3.9
서울특별시,은평구,157,9.2
서울특별시,서대문구,85,5.0
서울특별시,마포구,240,14.1
서울특별시,양천구,108,6.3
서울특별시,강서구,246,14.4
서울특별시,구로구,53,3.1
서울특별시,금천구,26,1.5
서울특별시,영등포구,105,6.2
서울특별시,동작구,55,3.2
서울특별시,관악구,38,2.2
서울특별시,서초구,63,3.7
서울특별시,강남구,71,4.2
서울특별시,송파구,49,2.9
서울특별시,강동구,22,1.3
울산광역시,남구,1,100.0
인천광역시,중구,33,6.1
인천광역시,동구,8,1.5
인천광역시,남구,2,0.4
인천광역시,미추홀구,30,5.6
인천광역시,연수구,69,12.8
인천광역시,남동구,57,10.6
인천광역시,부평구,85,15.8
인천광역시,계양구,79,14.7
인천광역시,서구,163,30.4
인천광역시,강화군,10,1.9
인천광역시,옹진군,1,0.2
전라남도,광양시,1,50.0
전라남도,화순군,1,50.0
전북특별자치도,군산시,2,66.7
전북특별자치도,고창군,1,33.3
충청남도,천안시 동남구,13,24.5
충청남도,천안시 서북구,11,20.8
충청남도,공주시,1,1.9
충청남도,보령시,2,3.8
충청남도,아산시,15,28.3
충청남도,서산시,1,1.9
충청남도,계룡시,1,1.9
충청남도,당진시,2,3.8
충청남도,부여군,1,1.9
충청남도,예산군,3,5.7
충청남도,태안군,3,5.7
충청북도,청주시 상당구,1,4.0
충청북도,청주시 서원구,1,4.0
충청북도,청주시 흥덕구,3,12.0
충청북도,청주시 청원구,1,4.0
충청북도,충주시,6,24.0
충청북도,제천시,1,4.0
충청북도,보은군,1,4.0
충청북도,증평군,1,4.0
충청북도,진천군,3,12.0
충청북도,괴산군,1,4.0
충청북도,음성군,5,20.0
충청북도,단양군,1,4.0
