순위,관광지ID,관광지명,분류
85,2d273bf3ef966385468e84bf74f191ab,브라운도트/금촌점,숙박
86,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,숙박
87,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,쇼핑
88,e03bd741ad8e02f4bededc7d785a224e,쥬라리움/파주점,문화관광
89,60664eb522c245d6b1d995f5a2454a4c,금강산랜드,문화관광
90,bec65ddf43bb6fe97df92e7a7abce25b,아지동테마파크,문화관광
91,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,체험관광
92,2f985ecffc58b741fe3edd2283df7247,통일공원,문화관광
93,45b3375e636d8bfeb1a33149c5e671dc,파주출판단지근린공원,문화관광
94,664ddc2b7d21e664f26ce5de8a3de40e,용암사,역사관광
95,8a513bb4e274f4abaf15d09c316d3087,호텔얌/파주금촌점,숙박
96,b5b921fae0debd8ef97179dec44d13a6,적성공설시장,쇼핑
97,68c07428b8da25094efa2dcdc3b021a6,호텔IMT,숙박
98,abe4f93a90270bd6dc48248eaa06937d,에이스볼파크야구장,문화관광
99,0c34fd516a9ddac1e651328cd78c688d,호텔더헤이리,숙박
100,f8faa6e49def32f1fc6ebe4de3d957b1,어린이미술관자란다,문화관광
